Emp ID,Name,DOB,SSN,State
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
['432', 'Andrew', 'Tyler', '04/08/1970', 'IA']
